transation_id,account_id,recipient_id,amount,type,time_start,location,processed_at
6100,9781,5326,4705.6,transferência,00:32:45,East Justinfurt,00:33:20
6101,6525,6711,1526.89,retirada,09:47:35,Codyborough,09:48:32
6102,3909,6170,639.08,transferência,08:06:30,Aprilview,08:07:28
6103,3318,3952,829.2,pagamento,13:42:51,Merritthaven,13:43:32
6104,3141,5991,4887.45,retirada,01:37:03,Gregorychester,01:37:39
6105,1375,5161,4067.58,depósito,07:54:33,East Charles,07:55:11
6106,9123,9610,1003.12,retirada,00:21:31,Wattsberg,00:22:09
6107,4091,5781,941.97,depósito,11:45:45,South Alex,11:46:18
6108,1349,3042,1128.41,transferência,20:06:25,Jasonchester,20:07:10
6109,935,9607,4527.9,pagamento,13:45:59,Kempbury,13:46:11
6110,9697,3286,1658.52,retirada,10:50:02,New Andrew,10:50:46
6111,8491,7544,2876.0,pagamento,01:27:14,Jacksonmouth,01:28:14
6112,2542,4533,1639.33,retirada,23:47:27,South Jessicaborough,23:47:45
6113,8249,4537,4793.44,pagamento,08:08:48,Colinville,08:09:37
6114,6504,6748,2469.57,pagamento,00:49:49,Erichaven,00:50:07
6115,5542,4380,546.77,pagamento,10:34:36,New Laura,10:34:52
6116,8022,7373,4923.7,retirada,22:41:20,North Caseyton,22:41:40
6117,5334,4147,4636.86,pagamento,17:15:55,West Kelsey,17:16:30
6118,7432,2048,535.14,retirada,13:58:55,East Melissaside,13:59:20
6119,5140,1682,1290.0,retirada,02:09:18,Rodriguezbury,02:09:32
6120,6475,8451,2805.42,retirada,18:27:00,South Cassidy,18:27:15
6121,5125,1105,92.44,depósito,16:40:21,Mahoneyview,16:40:51
6122,9911,9080,214.83,transferência,12:20:10,Port Garybury,12:20:19
6123,2208,8749,462.45,retirada,04:22:18,Lake Josephstad,04:23:08
6124,6094,8215,707.45,retirada,11:06:59,Batesfort,11:07:20
6125,7665,9674,4509.22,depósito,05:46:17,Cooperton,05:46:41
6126,6122,9121,4582.74,transferência,02:02:24,Royfort,02:03:12
6127,8146,5406,156.36,transferência,02:15:15,Kimberlyside,02:15:25
6128,3491,3584,3346.44,pagamento,18:55:09,East Amy,18:55:42
6129,5909,6156,2929.71,retirada,16:49:35,New Maxwellchester,16:49:49
6130,4815,5681,1233.28,pagamento,00:53:55,North Lisaport,00:54:13
6131,9927,4459,4222.25,retirada,08:50:14,Lake Sydneyshire,08:51:04
6132,7733,9505,4090.96,pagamento,06:17:27,Meganland,06:18:14
6133,169,8763,659.17,pagamento,06:48:30,Wagnerton,06:48:42
6134,7975,7696,3807.94,pagamento,04:38:32,Amberland,04:39:32
6135,2021,7904,460.3,pagamento,16:25:21,Jameschester,16:25:58
6136,8667,4975,2211.88,pagamento,18:00:47,Maryborough,18:01:09
6137,6377,6335,4215.27,retirada,10:43:23,Kevinton,10:44:16
6138,929,3278,2835.64,transferência,15:56:24,Lake Robertberg,15:56:52
6139,3683,2551,1687.71,retirada,07:23:08,Port Carolinebury,07:23:45
6140,5832,1911,4507.29,retirada,14:32:09,South Daniel,14:32:21
6141,617,2438,4568.24,retirada,04:25:55,Curtisstad,04:26:03
6142,9981,6939,4563.62,transferência,12:45:11,Michaelfort,12:46:05
6143,2260,9236,3612.15,depósito,17:12:08,Williamsbury,17:13:03
6144,8818,4342,4406.31,retirada,05:45:58,West Michael,05:46:35
6145,6869,3667,2425.2,depósito,05:08:26,Harrisstad,05:09:01
6146,8141,2743,4443.09,depósito,00:51:48,Allenfurt,00:51:53
6147,8099,5392,1424.96,retirada,10:31:49,Davisberg,10:32:34
6148,8168,6594,4131.05,depósito,10:04:20,North Derek,10:05:06
6149,1205,1254,793.48,transferência,19:08:53,Villanuevaton,19:09:45
6150,6463,5867,3015.66,retirada,08:25:24,North Johnburgh,08:25:30
6151,1547,9278,1556.98,transferência,05:32:22,New Devin,05:33:13
6152,2672,7418,3391.28,retirada,07:24:58,Lake Evelyn,07:25:39
6153,3912,2198,3785.63,pagamento,10:59:34,Hayston,11:00:28
6154,9805,8485,2363.48,retirada,06:30:13,Riveramouth,06:30:58
6155,268,2354,300.04,transferência,23:26:47,Rachelville,23:27:36
6156,6053,3438,1450.75,retirada,17:11:24,North Justin,17:12:24
6157,692,1678,2364.17,transferência,07:56:32,Victoriamouth,07:56:47
6158,6958,8424,739.59,depósito,02:59:12,North Sarahville,02:59:48
6159,7958,4596,3675.02,depósito,10:00:58,Port Jeremyborough,10:01:30
6160,153,4519,4372.64,depósito,17:17:48,Brianmouth,17:18:48
6161,1934,1119,720.57,depósito,01:29:48,Stewarttown,01:29:59
6162,7360,8927,4312.23,depósito,08:38:25,Howefort,08:38:45
6163,4117,6710,1186.45,depósito,16:32:01,Lewisside,16:32:09
6164,848,7570,2614.57,depósito,21:12:39,Gordonchester,21:13:30
6165,964,4514,2131.03,transferência,15:52:36,Hutchinsontown,15:52:57
6166,3932,2392,4747.65,retirada,00:00:13,Port Karenfort,00:00:34
6167,508,9535,3321.23,retirada,04:11:48,Mercadoshire,04:12:24
6168,4741,1584,1619.72,pagamento,00:37:02,West Cassandrafort,00:37:19
6169,8541,2369,1040.64,pagamento,20:58:02,Angelafurt,20:58:54
6170,7662,5069,2411.61,retirada,00:16:26,Matthewberg,00:16:51
6171,6499,9469,1586.4,transferência,17:16:09,Marquezfort,17:16:32
6172,9957,9638,1479.38,pagamento,15:55:28,East Lisa,15:55:55
6173,6486,4198,2167.24,pagamento,08:28:36,New Troy,08:28:54
6174,548,3592,4564.44,transferência,09:43:15,East Robert,09:43:29
6175,7193,1469,662.1,depósito,12:53:47,Youngside,12:54:30
6176,2401,1215,2155.16,transferência,09:44:18,West Tammy,09:45:00
6177,4678,2671,1918.25,transferência,05:56:44,Lake Ann,05:57:32
6178,9213,2232,1784.33,transferência,05:57:45,Davidview,05:58:22
6179,5690,6456,4821.47,retirada,10:34:48,Brownstad,10:35:43
6180,625,6016,174.51,depósito,14:54:51,East Hannahberg,14:54:59
6181,2833,3976,3986.58,depósito,03:18:40,East Kent,03:19:01
6182,6874,9069,2599.57,retirada,19:06:24,New James,19:07:05
6183,4991,3512,2430.73,transferência,23:27:00,Robertfort,23:27:46
6184,2225,4340,1719.17,pagamento,09:47:12,East Jacob,09:47:26
6185,1050,6899,2754.39,retirada,00:36:29,Port Richardburgh,00:36:37
6186,851,1424,3604.01,depósito,15:10:16,Port Gary,15:10:33
6187,3458,6648,1196.88,transferência,23:51:53,West Chad,23:52:16
6188,2552,3729,1861.6,depósito,16:58:04,West Deanna,16:58:32
6189,7331,4494,3299.83,pagamento,08:16:02,Nathanmouth,08:16:31
6190,128,4389,1850.32,retirada,11:06:38,New Bryanport,11:07:00
6191,976,4719,2267.28,pagamento,00:39:54,Judyborough,00:40:47
6192,1076,5887,1756.91,retirada,16:30:45,Davidberg,16:31:25
6193,7350,9893,4769.26,pagamento,20:48:19,North Brittany,20:48:51
6194,8897,8361,4448.0,depósito,01:47:27,New Codyshire,01:47:43
6195,6331,8609,12.08,depósito,16:27:02,Turnershire,16:27:36
6196,2155,8831,841.78,retirada,07:56:18,Julieton,07:56:45
6197,3023,6524,2149.3,retirada,00:30:03,North Valerieberg,00:30:40
6198,6215,5539,2457.12,transferência,13:56:09,Chapmanborough,13:56:48
6199,2049,4797,412.74,retirada,19:19:00,North Dawn,19:19:55
6200,524,8591,3299.47,transferência,23:25:24,Roweview,23:25:57
6201,2604,1268,2569.32,pagamento,06:38:51,New Benjaminland,06:39:50
6202,7337,8403,4061.61,transferência,12:16:39,East Donald,12:17:36
6203,3326,7942,1960.09,transferência,22:16:41,Crystalville,22:16:50
6204,3792,6668,1950.45,retirada,22:54:33,Gonzalezberg,22:54:39
6205,7222,8541,4434.01,retirada,23:15:36,Gibsonfort,23:16:21
6206,4252,8982,802.96,transferência,06:24:05,Bryanland,06:24:50
6207,8800,4860,4911.44,retirada,18:52:11,Porterburgh,18:52:19
6208,6225,8966,2189.91,transferência,22:14:47,Courtneyview,22:15:03
6209,8290,3610,4358.68,pagamento,21:41:59,Haleyton,21:42:42
6210,7673,4857,3190.61,pagamento,04:06:55,New Briannastad,04:07:26
6211,7292,6396,4143.83,transferência,20:39:09,Reginaldborough,20:39:56
6212,9040,5137,2756.18,pagamento,20:47:51,New Candaceton,20:48:14
6213,7526,5476,3056.87,pagamento,21:39:57,South Kelly,21:40:08
6214,6072,4659,2659.43,transferência,16:00:02,West Shannonmouth,16:00:24
6215,8123,1498,138.56,depósito,07:46:59,South Philip,07:47:12
6216,6364,2381,676.73,depósito,05:46:42,Drewland,05:46:47
6217,9790,1392,2158.89,retirada,03:22:15,Port Ernestton,03:22:35
6218,2664,8170,2644.1,depósito,19:47:37,Port Crystal,19:47:52
6219,5363,7572,1931.84,transferência,12:38:08,Reedchester,12:38:18
6220,9789,5919,2976.76,retirada,11:58:58,Lake Jeremychester,11:59:22
6221,9755,6143,3022.73,pagamento,12:07:51,North Robertview,12:08:10
6222,8835,1843,2226.46,depósito,22:19:49,Ashleyhaven,22:20:44
6223,1216,5115,4688.58,depósito,23:10:13,Biancaberg,23:11:10
6224,197,9948,2799.39,depósito,12:57:58,Graymouth,12:58:11
6225,493,4522,3102.59,transferência,11:00:57,North Tonyamouth,11:01:51
6226,4018,6854,3312.2,transferência,00:40:19,Bobbyberg,00:40:32
6227,1792,7346,959.61,retirada,02:05:28,East Kennethville,02:05:50
6228,2569,3771,1730.11,transferência,02:05:56,Myershaven,02:06:33
6229,7042,2694,796.97,pagamento,12:19:26,New Kristinfort,12:20:23
6230,5046,3289,2954.72,retirada,14:18:09,Timothyville,14:18:29
6231,100,1470,4424.4,transferência,02:50:29,Michaelfort,02:51:20
6232,1755,4142,642.88,transferência,17:15:50,West Jeremy,17:16:00
6233,6054,9578,3913.35,depósito,06:16:00,Christopherland,06:16:34
6234,6308,6579,4578.5,pagamento,18:37:24,Lake Stephenville,18:37:42
6235,7604,5397,2846.53,depósito,19:07:25,Jefferybury,19:08:24
6236,1950,5498,3791.62,depósito,21:33:30,Dannyville,21:33:38
6237,8122,1040,4642.05,transferência,22:54:47,Yatesburgh,22:55:01
6238,463,9283,3647.58,retirada,05:06:51,Brandonshire,05:07:11
6239,893,4840,2835.98,transferência,04:12:36,Larafort,04:13:36
6240,9106,5734,649.35,depósito,10:42:11,Lake Deanna,10:42:24
6241,8044,6721,523.41,transferência,09:47:02,Lake James,09:47:24
6242,9548,5770,4039.3,retirada,10:18:40,New Larry,10:19:05
6243,6720,4040,2438.07,transferência,05:34:16,East Rachelview,05:34:24
6244,2078,5032,291.0,pagamento,15:27:27,New Fernandoview,15:28:27
6245,6178,8468,1970.95,transferência,15:22:59,Patriciatown,15:23:45
6246,7099,4494,4698.75,depósito,21:59:24,Port Jenniferborough,22:00:11
6247,7721,6866,2483.21,depósito,06:45:53,Guzmanmouth,06:46:49
6248,7560,5586,3967.12,transferência,17:02:11,New Ashley,17:02:41
6249,7881,3180,1814.13,depósito,22:06:11,Hernandezfort,22:06:22
6250,560,1792,437.82,retirada,04:29:47,South Derekfurt,04:29:58
6251,5290,7059,1444.46,retirada,12:35:32,East Georgehaven,12:36:17
6252,446,4493,4616.63,retirada,09:32:27,Codymouth,09:32:53
6253,3265,9149,4440.9,transferência,20:12:56,Wallaceport,20:13:50
6254,2039,9496,2611.76,pagamento,01:23:11,Lake Michael,01:23:59
6255,3283,6426,1043.76,pagamento,10:51:27,Roblesstad,10:51:46
6256,2910,2052,648.03,transferência,11:19:45,Jessicaton,11:20:20
6257,6556,5273,4045.2,depósito,04:33:29,East Angela,04:34:19
6258,3938,3831,4243.08,pagamento,13:48:08,Wendyberg,13:48:21
6259,7302,1752,2867.14,transferência,10:19:20,Ambermouth,10:20:15
6260,1172,9037,3451.07,retirada,02:01:45,West Michael,02:01:53
6261,5730,7490,3371.78,transferência,13:25:34,Ortizview,13:25:56
6262,2502,4912,4030.98,pagamento,13:36:54,Sheilabury,13:37:32
6263,7463,1230,4576.31,retirada,22:08:07,Jamesland,22:08:51
6264,9538,7999,4734.83,retirada,06:21:40,New Michelefurt,06:22:22
6265,9327,9893,3248.1,pagamento,06:58:43,North Julie,06:59:37
6266,7893,2224,1547.82,pagamento,16:00:03,South Lisaview,16:00:31
6267,2125,7714,2701.46,retirada,18:29:47,Johnsonfort,18:30:31
6268,315,7797,67.38,transferência,16:03:39,South Michelleside,16:03:50
6269,3750,9329,86.85,transferência,03:39:23,New Colleenmouth,03:39:31
6270,3262,5307,906.5,transferência,14:51:30,Sydneyview,14:51:57
6271,5743,8455,3405.31,depósito,09:25:39,Wyattfort,09:26:13
6272,3305,4292,3863.66,retirada,09:14:55,West Samantha,09:15:47
6273,6630,7620,4007.75,pagamento,01:08:08,Bettyfort,01:08:19
6274,2312,5562,4319.85,transferência,11:35:00,Williamstad,11:35:39
6275,2826,6997,1426.54,pagamento,06:40:07,South Victoria,06:40:53
6276,4277,4184,3105.79,retirada,16:20:25,Jameshaven,16:20:40
6277,5850,9108,662.19,transferência,01:26:08,Davidmouth,01:26:21
6278,7087,6839,4679.77,retirada,09:55:23,Spencerview,09:55:29
6279,6942,7074,2838.42,pagamento,02:51:15,Floresfort,02:51:29
6280,7203,9451,506.86,retirada,23:23:54,Judithfort,23:24:53
6281,3644,4328,4261.91,depósito,06:01:48,Elliottmouth,06:02:19
6282,2202,3551,1319.6,pagamento,23:03:52,Port Austinmouth,23:04:12
6283,5610,3958,2387.31,pagamento,16:39:38,South Elizabeth,16:40:15
6284,9744,2394,2782.63,retirada,10:16:17,Riceburgh,10:16:32
6285,7146,1836,524.96,depósito,06:19:59,North Tylerberg,06:20:52
6286,3994,5037,2548.2,retirada,22:11:47,New Stuart,22:12:39
6287,5257,7833,4653.78,retirada,19:06:47,Martinezport,19:07:32
6288,651,5849,3207.3,pagamento,06:05:15,Michaelton,06:05:38
6289,4655,8960,4237.79,retirada,14:42:31,Kylehaven,14:43:16
6290,6703,5869,4103.84,pagamento,20:08:33,Lake Rebeccaview,20:09:16
6291,556,9010,4736.06,depósito,08:09:40,East Christina,08:10:24
6292,2155,9961,2531.01,transferência,10:41:34,West Dannymouth,10:42:29
6293,2561,9718,2084.6,retirada,10:19:50,Eatonside,10:20:07
6294,7189,2274,1235.41,depósito,19:30:21,Joshuahaven,19:30:57
6295,7992,6587,2556.52,retirada,05:29:14,Lake Kristina,05:30:14
6296,8224,3462,1462.48,retirada,07:19:05,Cynthiaville,07:19:47
6297,6860,1207,1492.91,pagamento,08:38:49,Morganfurt,08:39:12
6298,6305,8947,3952.35,transferência,01:44:46,West Jennifer,01:45:32
6299,9340,7799,3397.92,depósito,19:18:26,Chavezbury,19:18:51
6300,6776,5961,1341.94,transferência,10:18:19,Port Christophermouth,10:19:18
6301,8563,5368,4147.33,retirada,22:04:58,West Michael,22:05:51
6302,3636,8471,654.77,depósito,01:29:23,Lake Angela,01:30:06
6303,4536,5400,4474.03,retirada,02:28:26,Silvafurt,02:28:59
6304,5460,6970,3590.55,pagamento,04:31:02,Buckport,04:31:55
6305,760,3608,3823.27,retirada,00:50:29,Port Alexander,00:51:25
6306,5428,9127,4215.97,retirada,22:03:56,Liview,22:04:06
6307,2542,5747,1672.12,transferência,00:58:18,Dylanport,00:58:36
6308,1531,8552,1872.73,transferência,10:10:19,Hamptonbury,10:10:50
6309,6937,7298,2341.55,pagamento,19:52:37,Leblanctown,19:53:04
6310,7368,9056,681.55,pagamento,08:48:49,Hesstown,08:49:19
6311,1671,5425,539.02,pagamento,04:47:09,New Eric,04:47:29
6312,5832,8768,3203.39,depósito,15:47:20,West Parker,15:47:34
6313,7324,7135,499.15,retirada,11:23:50,Lake Deborah,11:24:45
6314,4667,7085,1261.09,transferência,04:53:01,East Tammyside,04:53:36
6315,5532,2239,3959.39,pagamento,00:07:03,Ronaldfort,00:07:59
6316,892,2933,4312.74,depósito,19:59:15,West Franklin,19:59:34
6317,8966,7155,1838.37,pagamento,11:02:50,Port Nicholasfort,11:03:39
6318,5625,3203,1551.96,retirada,16:19:35,New Ericport,16:20:11
6319,7008,6199,117.34,depósito,18:32:31,Port Kylie,18:33:01
6320,9295,4154,4114.96,depósito,05:01:47,Diazstad,05:02:13
6321,8967,6680,3908.65,retirada,19:39:04,Leonborough,19:39:47
6322,3231,9923,648.67,pagamento,22:42:53,North Rebeccaport,22:43:10
6323,2947,3640,2571.71,pagamento,20:10:49,North Edwin,20:11:03
6324,8993,5169,4154.15,retirada,02:49:48,Thomaschester,02:50:23
6325,1566,1213,3378.67,transferência,13:01:09,North Bryanchester,13:01:16
6326,4711,1356,849.14,transferência,19:40:15,East Randallbury,19:40:37
6327,6567,5294,2306.38,pagamento,10:33:35,North Kenneth,10:34:31
6328,8061,1464,1566.94,depósito,11:59:04,Kristinburgh,11:59:56
6329,8069,1752,3699.21,retirada,15:56:15,North Elizabethmouth,15:56:33
6330,2642,2834,1395.04,transferência,03:05:01,Johnsonview,03:05:37
6331,3098,8452,787.81,depósito,00:56:04,Mooreport,00:56:12
6332,9399,1347,486.29,depósito,10:45:53,New Angelafurt,10:46:22
6333,2666,1077,2236.49,depósito,10:55:25,West Andrewside,10:56:00
6334,4951,6331,4363.45,transferência,07:19:29,Cherryton,07:20:27
6335,2213,8031,1541.22,depósito,09:07:51,Houstonville,09:08:11
6336,9965,7189,4942.89,pagamento,14:25:36,Port Steven,14:26:04
6337,4601,8088,3763.84,transferência,17:19:54,West Lisa,17:20:36
6338,6427,7417,3908.0,depósito,23:27:10,East Lisa,23:28:08
6339,5399,1145,1867.66,depósito,21:13:37,West Gina,21:14:21
6340,7471,2429,3629.74,retirada,04:08:10,North Aarontown,04:08:30
6341,384,6600,1918.78,retirada,23:58:16,Sarafurt,23:58:47
6342,8271,6250,454.15,retirada,12:46:37,Samanthatown,12:47:22
6343,6109,4157,601.71,transferência,09:37:08,Warrenmouth,09:37:44
6344,8708,8189,4687.88,transferência,05:15:35,East Jennifer,05:15:56
6345,381,9189,2078.82,depósito,19:16:44,Jonathanfurt,19:16:54
6346,6239,5216,4613.86,depósito,07:25:36,Lake Matthew,07:25:55
6347,7507,9694,1720.27,transferência,05:36:07,Sarahberg,05:36:31
6348,9170,6116,3154.49,transferência,01:55:53,Ramosfort,01:56:31
6349,8768,5048,545.38,transferência,12:14:20,East Rebeccafort,12:14:55
6350,6753,6922,4045.45,retirada,06:30:52,Leestad,06:31:23
6351,7764,9678,945.31,transferência,18:42:46,Suefurt,18:43:23
6352,2850,8563,919.04,transferência,23:18:13,North Willieton,23:19:09
6353,8604,2104,3781.28,retirada,02:20:35,Port Chloechester,02:20:59
6354,2958,5101,4020.63,transferência,07:02:25,Pittmanberg,07:02:52
6355,8467,6121,2775.84,retirada,19:18:22,Jasonburgh,19:19:09
6356,6050,9512,4575.74,pagamento,07:17:14,Lake Cynthialand,07:18:03
6357,2775,5900,1322.86,transferência,11:28:12,North Christinaville,11:29:06
6358,5778,9542,2458.91,depósito,10:17:16,Colemanbury,10:18:06
6359,9490,2168,4998.0,transferência,18:18:20,Jamesview,18:18:41
6360,534,7788,1059.03,transferência,12:02:25,Amytown,12:03:12
6361,1989,8917,304.55,depósito,17:01:20,West Sabrina,17:01:33
6362,9375,4705,1878.33,retirada,12:26:40,New Laurafurt,12:27:10
6363,8809,4980,4246.2,transferência,12:02:06,Anthonyville,12:02:36
6364,5651,4971,1333.75,pagamento,05:08:30,South Annburgh,05:08:45
6365,1305,2901,3984.25,depósito,18:56:51,Port Danielleborough,18:57:16
6366,4067,1257,3877.75,pagamento,13:32:09,Kristinchester,13:33:03
6367,887,9767,3296.2,retirada,14:36:52,Wadetown,14:37:40
6368,9288,2647,1807.5,depósito,07:11:40,New Sarashire,07:12:04
6369,6791,9871,1381.05,retirada,10:06:04,Rosehaven,10:06:22
6370,428,2525,4732.33,transferência,10:19:11,Stephanieport,10:19:27
6371,9450,3016,617.55,transferência,19:45:09,Andersonshire,19:46:05
6372,913,5956,4530.41,retirada,02:41:05,Lake Alan,02:41:52
6373,2640,4659,2130.36,retirada,13:31:34,West Ryanmouth,13:31:49
6374,6428,3382,2123.53,depósito,02:04:23,New Crystal,02:04:40
6375,1654,1817,4519.52,depósito,05:03:40,North Kelly,05:04:02
6376,4552,1179,1996.5,depósito,13:34:56,Lake Micheal,13:35:35
6377,6959,5025,4764.84,transferência,01:16:16,Nathanshire,01:17:03
6378,2030,8165,4033.09,pagamento,15:03:48,Hillburgh,15:04:05
6379,4768,2423,3465.05,retirada,23:50:18,Joannaberg,23:50:49
6380,6400,7283,4052.46,transferência,21:36:32,Robersonville,21:37:19
6381,479,3770,4790.54,depósito,18:40:12,New Jessicaside,18:41:09
6382,9254,5755,1943.96,retirada,16:05:25,South Michelleview,16:06:24
6383,8952,2276,2391.59,depósito,14:43:18,Johnsonside,14:43:56
6384,4219,6672,507.0,depósito,08:03:43,Christinaland,08:04:43
6385,3755,4634,507.65,transferência,14:41:16,Port Jaclyn,14:42:16
6386,399,6779,3258.21,transferência,16:53:27,Adamton,16:53:49
6387,4670,8232,4539.36,transferência,09:50:52,Port Chadville,09:51:26
6388,1299,6330,4794.61,depósito,06:43:32,Port Erin,06:43:37
6389,2502,7317,2569.65,depósito,17:30:46,East Stephen,17:31:25
6390,7696,7905,1299.69,depósito,04:30:04,Sabrinaland,04:30:58
6391,8251,7430,107.77,pagamento,23:36:00,Collinsland,23:36:31
6392,3833,9974,3765.12,depósito,13:23:05,Port Paulmouth,13:23:40
6393,3723,7459,1200.05,transferência,11:45:41,Lake Shaunville,11:46:23
6394,4944,9734,1716.69,retirada,01:25:42,Lake Kennethside,01:26:39
6395,2760,5389,4306.64,pagamento,13:35:42,Royfort,13:36:30
6396,2707,6090,739.14,transferência,16:24:54,Angelicaberg,16:25:01
6397,3059,8332,682.58,depósito,00:10:07,Craigburgh,00:10:19
6398,6892,7662,3014.42,pagamento,06:22:04,North Tiffany,06:22:20
6399,5728,4848,1685.33,transferência,07:09:45,North Robertfort,07:09:58
6400,7333,4788,3128.09,transferência,06:45:48,Lake Janice,06:46:23
6401,6129,3851,3640.06,depósito,07:44:43,Glennville,07:44:53
6402,5113,5970,4357.55,retirada,19:05:51,Port Markland,19:06:46
6403,6850,8051,186.81,retirada,03:39:46,Spencerchester,03:39:54
6404,6187,4771,876.1,pagamento,14:10:37,Nataliehaven,14:11:17
6405,3997,9082,2065.46,depósito,01:24:52,Lake William,01:25:13
6406,4488,7285,3737.91,transferência,13:32:32,Saraview,13:32:56
6407,3571,2213,3365.91,pagamento,08:26:39,Pollardmouth,08:26:52
6408,4341,7309,4314.47,retirada,18:11:47,Sanderstown,18:12:43
6409,7668,3221,3934.23,transferência,03:04:53,West Stefaniemouth,03:05:00
6410,5480,4062,2634.26,retirada,18:27:25,Salinasport,18:27:33
6411,6371,9012,4959.78,retirada,14:23:26,Kathyland,14:23:54
6412,7177,6073,2637.14,retirada,06:48:16,North Carla,06:49:05
6413,8717,9292,4123.44,transferência,10:52:44,North Ronaldchester,10:53:08
6414,268,9442,3623.75,depósito,22:35:08,West Andrew,22:35:34
6415,2441,5679,4314.39,depósito,09:01:14,Jenniferfurt,09:01:49
6416,4307,3016,1949.64,retirada,05:20:34,South Angela,05:21:30
6417,9970,5641,3773.87,retirada,18:11:34,Lake Barbarachester,18:11:41
6418,7065,9118,1364.12,retirada,20:26:22,South Carolineport,20:27:13
